prot_index,ph,note,ph_dependence,uniprot_id
4015,5.0,{ECO:0000269|PubMed:9756633};,Optimum pH is 5.0. {ECO:0000269|PubMed:9756633};,Q7M438
4018,8.0,{ECO:0000269|PubMed:6060457};,Optimum pH is 8.0. {ECO:0000269|PubMed:6060457};,Q7S5W9
4020,8.0,{ECO:0000269|PubMed:18221489};,Optimum pH is 8. {ECO:0000269|PubMed:18221489};,Q7U0E1
4021,8.5,for dimethylglycine. {ECO:0000269|PubMed:17019606};,Optimum pH is around 8.5 for dimethylglycine. {ECO:0000269|PubMed:17019606};,Q7U4Z9
4023,8.0,{ECO:0000269|Ref.1};,Optimum pH is 8.0. {ECO:0000269|Ref.1};,Q7XN11
4024,8.0,{ECO:0000269|PubMed:25728912};,Optimum pH is 8.0. {ECO:0000269|PubMed:25728912};,Q7XR83
4025,7.5,{ECO:0000269|PubMed:27135507};,Optimum pH is 7.5. {ECO:0000269|PubMed:27135507};,Q7XTK3
4026,6.5,{ECO:0000269|PubMed:12782626};,Optimum pH is 6.5. {ECO:0000269|PubMed:12782626};,Q7XYS9
4028,8.0,{ECO:0000269|PubMed:15961396};,Optimum pH is 8.0. {ECO:0000269|PubMed:15961396};,Q81AF4
4029,8.0,{ECO:0000269|PubMed:17642516};,Optimum pH is 8. {ECO:0000269|PubMed:17642516};,Q81RP3
4030,8.0,{ECO:0000269|PubMed:20845078};,Optimum pH is 8.0. {ECO:0000269|PubMed:20845078};,Q82HS2
4031,8.0,{ECO:0000269|PubMed:17017767};,Optimum pH is 8.0. {ECO:0000269|PubMed:17017767};,Q82IY3
4032,8.0,{ECO:0000269|PubMed:17178094};,Optimum pH is 8.0. {ECO:0000269|PubMed:17178094};,Q82IY9
4033,6.5,{ECO:0000269|PubMed:8521864};,Optimum pH is 6.5. {ECO:0000269|PubMed:8521864};,Q82LU9
4034,6.0,{ECO:0000269|PubMed:23291751};,Optimum pH is 6. {ECO:0000269|PubMed:23291751};,Q82PP4
4035,7.2,"Active from pH 6.0-8.0, activity decreases rapidly at more acidic pH values. Stable only above pH 5.6. {ECO:0000269|PubMed:2536744};","Optimum pH is 7.2. Active from pH 6.0-8.0, activity decreases rapidly at more acidic pH values. Stable only above pH 5.6. {ECO:0000269|PubMed:2536744};",Q833V7
4038,8.0,{ECO:0000269|PubMed:15752689};,Optimum pH is around 8. {ECO:0000269|PubMed:15752689};,Q84BV2
4039,7.0,{ECO:0000269|PubMed:11231288};,Optimum pH is 7.0. {ECO:0000269|PubMed:11231288};,Q84F15
4040,6.0,{ECO:0000269|PubMed:18387946};,Optimum pH is 6.0. {ECO:0000269|PubMed:18387946};,Q84HC8
4041,7.5,{ECO:0000269|PubMed:12729625};,Optimum pH is 7.5. {ECO:0000269|PubMed:12729625};,Q84KI1
4044,8.0,"{ECO:0000269|PubMed:12527364, ECO:0000269|PubMed:12860386};","Optimum pH is 8. {ECO:0000269|PubMed:12527364, ECO:0000269|PubMed:12860386};",Q84PP7
4048,6.0,{ECO:0000269|PubMed:18643977};,Optimum pH is 6.0. {ECO:0000269|PubMed:18643977};,Q84WS0
4049,7.3,{ECO:0000269|PubMed:3769915};,Optimum pH is 7.3. {ECO:0000269|PubMed:3769915};,Q86JJ0
4050,6.5,"{ECO:0000269|PubMed:11115392, ECO:0000269|PubMed:22160328};","Optimum pH is 6.5. {ECO:0000269|PubMed:11115392, ECO:0000269|PubMed:22160328};",Q875I9
4051,4.0,{ECO:0000269|PubMed:15205420};,Optimum pH is 4.0. {ECO:0000269|PubMed:15205420};,Q877I0
4052,8.0,{ECO:0000269|PubMed:19060141};,Optimum pH is 8. {ECO:0000269|PubMed:19060141};,Q888H1
4053,7.9,and 8.4. {ECO:0000269|PubMed:5441401};,Optimum pH is between 7.9 and 8.4. {ECO:0000269|PubMed:5441401};,Q88EI9
4054,7.0,{ECO:0000269|PubMed:21219457};,Optimum pH is 7.0. {ECO:0000269|PubMed:21219457};,Q88JX8
4055,7.0,{ECO:0000269|PubMed:19060141};,Optimum pH is about 7. {ECO:0000269|PubMed:19060141};,Q88NN6
4058,5.5,{ECO:0000269|PubMed:19416976};,Optimum pH is 5.5. {ECO:0000269|PubMed:19416976};,Q8DR77
4059,7.0,and 7.5. {ECO:0000269|PubMed:12450807};,Optimum pH is between 7 and 7.5. {ECO:0000269|PubMed:12450807};,Q8G8B6
4060,9.8,{ECO:0000269|PubMed:16689938};,Optimum pH is 9.8. {ECO:0000269|PubMed:16689938};,Q8GAJ0
4061,8.0,{ECO:0000269|PubMed:11248691};,Optimum pH is 8. {ECO:0000269|PubMed:11248691};,Q8GED9
4062,7.0,and 7.5. {ECO:0000269|PubMed:12450807};,Optimum pH is between 7 and 7.5. {ECO:0000269|PubMed:12450807};,Q8GI16
4063,6.0,{ECO:0000269|PubMed:18426211};,Optimum pH is 6.0. {ECO:0000269|PubMed:18426211};,Q8GMG6
4065,7.7,{ECO:0000269|PubMed:12226525};,Optimum pH is 7.7. {ECO:0000269|PubMed:12226525};,Q8GT21
4067,5.0,Activity decreases sharply toward pH 7. {ECO:0000269|PubMed:16516937};,Optimum pH is 5. Activity decreases sharply toward pH 7. {ECO:0000269|PubMed:16516937};,Q8GW72
4068,6.5,{ECO:0000269|PubMed:12176064};,Optimum pH is 6.5. {ECO:0000269|PubMed:12176064};,Q8H2B4
4069,6.0,{ECO:0000269|PubMed:18980647};,Optimum pH is 6.0. {ECO:0000269|PubMed:18980647};,Q8H6H0
4072,7.5,{ECO:0000269|PubMed:29317266};,Optimum pH is 7.5. {ECO:0000269|PubMed:29317266};,Q8IL84
4073,9.0,{ECO:0000269|PubMed:10206750};,Optimum pH is 9. {ECO:0000269|PubMed:10206750};,Q8J0D5
4075,6.5,{ECO:0000269|PubMed:25164149};,Optimum pH is 6.5. {ECO:0000269|PubMed:25164149};,Q8K0H7
4076,6.5,{ECO:0000269|PubMed:12417639};,Optimum pH is 6.5. {ECO:0000269|PubMed:12417639};,Q8K4S3
4077,7.5,with alpha-naphthyl acetate as substrate. {ECO:0000269|PubMed:12039716};,Optimum pH is 7.5 with alpha-naphthyl acetate as substrate. {ECO:0000269|PubMed:12039716};,Q8KQK1
4078,7.0,;,Optimum pH is 7.;,Q8KR69
4082,8.0,when measured with benzyl viologen. Half-maximal activities are obtained at pH 9 and pH 6.8. {ECO:0000269|PubMed:9490067};,Optimum pH is 8 when measured with benzyl viologen. Half-maximal activities are obtained at pH 9 and pH 6.8. {ECO:0000269|PubMed:9490067};,Q8L3B0
4083,8.0,when measured with benzyl viologen. Half-maximal activities are obtained at pH 9 and pH 6.8. {ECO:0000269|PubMed:9490067};,Optimum pH is 8 when measured with benzyl viologen. Half-maximal activities are obtained at pH 9 and pH 6.8. {ECO:0000269|PubMed:9490067};,Q8L3B1
4084,8.0,when measured with benzyl viologen. Half-maximal activities are obtained at pH 9 and pH 6.8. {ECO:0000269|PubMed:9490067};,Optimum pH is 8 when measured with benzyl viologen. Half-maximal activities are obtained at pH 9 and pH 6.8. {ECO:0000269|PubMed:9490067};,Q8L3B3
4085,7.0,{ECO:0000269|PubMed:12084056};,Optimum pH is 7.0. {ECO:0000269|PubMed:12084056};,Q8L5K4
4086,6.5,{ECO:0000269|PubMed:19837870};,Optimum pH is 6.5. {ECO:0000269|PubMed:19837870};,Q8L8B8
4087,5.4,{ECO:0000269|PubMed:19837870};,Optimum pH is 5.4. {ECO:0000269|PubMed:19837870};,Q8LBB7
4088,7.0,{ECO:0000269|PubMed:24659992};,Optimum pH is 7. {ECO:0000269|PubMed:24659992};,Q8LBZ4
4089,6.0,{ECO:0000269|PubMed:12121762};,Optimum pH is 6.0. {ECO:0000269|PubMed:12121762};,Q8LLW7
4091,6.8,"{ECO:0000269|PubMed:12011345, ECO:0000269|PubMed:9701594};","Optimum pH is 6.8. {ECO:0000269|PubMed:12011345, ECO:0000269|PubMed:9701594};",Q8LSC3
4092,4.0,Stable between pH 3.0 and 7.0. {ECO:0000269|PubMed:16233515};,Optimum pH is 4.0. Stable between pH 3.0 and 7.0. {ECO:0000269|PubMed:16233515};,Q8NK90
4093,7.5,{ECO:0000269|PubMed:20806251};,Optimum pH is 7.5. {ECO:0000269|PubMed:20806251};,Q8NLB6
4094,7.2,{ECO:0000269|PubMed:17545325};,Optimum pH is 7.2. {ECO:0000269|PubMed:17545325};,Q8NM65
4095,7.0,{ECO:0000269|PubMed:21159175};,Optimum pH is 7.0. {ECO:0000269|PubMed:21159175};,Q8NRY8
4096,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,Q8PU58
4097,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,Q8PU59
4098,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,Q8PU60
4099,8.5,{ECO:0000269|Ref.1};,Optimum pH is 8.5. {ECO:0000269|Ref.1};,Q8PU61
4100,7.5,{ECO:0000269|PubMed:17605473};,Optimum pH is 7.5. {ECO:0000269|PubMed:17605473};,Q8PYZ8
4101,6.0,{ECO:0000269|PubMed:11802786};,Optimum pH is 6. {ECO:0000269|PubMed:11802786};,Q8R5M5
4104,7.5,{ECO:0000269|PubMed:18805976};,Optimum pH is 7.5. {ECO:0000269|PubMed:18805976};,Q8RQP9
4105,8.0,{ECO:0000269|PubMed:18805976};,Optimum pH is 8. {ECO:0000269|PubMed:18805976};,Q8RQQ0
4106,6.5,{ECO:0000269|PubMed:19837870};,Optimum pH is 6.5. {ECO:0000269|PubMed:19837870};,Q8RUN2
4107,6.0,;,Optimum pH is 6.0.;,Q8RXA8
4109,7.7,{ECO:0000269|PubMed:12409018};,Optimum pH is 7.7. {ECO:0000269|PubMed:12409018};,Q8SA63
4110,8.5,{ECO:0000269|PubMed:19660503};,Optimum pH is 8.5. {ECO:0000269|PubMed:19660503};,Q8SR45
4112,8.0,{ECO:0000269|PubMed:15743956};,Optimum pH is 8. {ECO:0000269|PubMed:15743956};,Q8TZW4
4113,8.4,"for sulfur reductase activity at 80 degrees Celsius. {ECO:0000269|PubMed:11265463, ECO:0000269|PubMed:8389482};","Optimum pH is 8.4 for sulfur reductase activity at 80 degrees Celsius. {ECO:0000269|PubMed:11265463, ECO:0000269|PubMed:8389482};",Q8U2E5
4115,9.0,(at 80 degrees Celsius). {ECO:0000269|PubMed:8830684};,Optimum pH is 9.0 (at 80 degrees Celsius). {ECO:0000269|PubMed:8830684};,Q8U3D6
4116,7.4,Active from pH 5 to 10. {ECO:0000269|PubMed:12664268};,Optimum pH is 7.4. Active from pH 5 to 10. {ECO:0000269|PubMed:12664268};,Q8U4Q8
4117,7.8,{ECO:0000269|PubMed:11741862};,Optimum pH is 7.8. {ECO:0000269|PubMed:11741862};,Q8VPF1
4118,8.4,{ECO:0000269|PubMed:11741862};,Optimum pH is 8.4. {ECO:0000269|PubMed:11741862};,Q8VPF3
4119,5.8,{ECO:0000269|PubMed:24278440};,Optimum pH is 5.8. {ECO:0000269|PubMed:24278440};,Q8VYR9
4121,8.5,"{ECO:0000269|PubMed:11851909, ECO:0000269|PubMed:16666853};","Optimum pH is 8.5. {ECO:0000269|PubMed:11851909, ECO:0000269|PubMed:16666853};",Q8W2B7
4122,4.0,and 4.5. {ECO:0000269|PubMed:12383257};,Optimum pH is between 4.0 and 4.5. {ECO:0000269|PubMed:12383257};,Q8X168
4128,6.0,for 2-deoxy-D-ribose 5-phosphate cleavage. {ECO:0000269|PubMed:17905878};,Optimum pH is 6.0 for 2-deoxy-D-ribose 5-phosphate cleavage. {ECO:0000269|PubMed:17905878};,Q8ZXK7
4129,6.0,{ECO:0000269|PubMed:12654928};,Optimum pH is 6.0. {ECO:0000269|PubMed:12654928};,Q8ZYE0
4130,6.3,{ECO:0000269|PubMed:7876170};,Optimum pH is 6.3. {ECO:0000269|PubMed:7876170};,Q91ZB4
4131,7.0,Activity is significantly retained from pH 6.0 to 9.0. {ECO:0000269|PubMed:9291122};,Optimum pH is 7.0. Activity is significantly retained from pH 6.0 to 9.0. {ECO:0000269|PubMed:9291122};,Q92194
4136,9.5,{ECO:0000269|PubMed:15901697};,Optimum pH is 9.5. {ECO:0000269|PubMed:15901697};,Q936X2
4141,7.5,{ECO:0000269|PubMed:18849444};,Optimum pH is 7.5. {ECO:0000269|PubMed:18849444};,Q93RV9
4142,5.0,for chromate reductase activity. {ECO:0000269|PubMed:10788340};,Optimum pH is 5 for chromate reductase activity. {ECO:0000269|PubMed:10788340};,Q93T20
4144,7.0,{ECO:0000269|PubMed:11675396};,Optimum pH is 7.0. {ECO:0000269|PubMed:11675396};,Q93XK2
4145,7.5,{ECO:0000269|PubMed:12644686};,Optimum pH is 7.5. {ECO:0000269|PubMed:12644686};,Q93XP7
4146,7.5,{ECO:0000269|PubMed:16313235};,Optimum pH is 7.5. {ECO:0000269|PubMed:16313235};,Q93Y52
4147,7.2,;,Optimum pH is 7.2.;,Q947C4
4148,7.5,{ECO:0000269|PubMed:16313235};,Optimum pH is 7.5. {ECO:0000269|PubMed:16313235};,Q949J1
4150,3.0,{ECO:0000269|PubMed:12662305};,Optimum pH is 3.0. {ECO:0000269|PubMed:12662305};,Q94GB1
4151,8.0,{ECO:0000269|PubMed:25728912};,Optimum pH is 8.0. {ECO:0000269|PubMed:25728912};,Q94LP4
4152,5.5,Retain 85 percent of its activity in the pH range from 6.0 to 7.0 after a 12 h incubation at 25 degrees Celsius. {ECO:0000269|PubMed:11999400};,Optimum pH is 5.5. Retain 85 percent of its activity in the pH range from 6.0 to 7.0 after a 12 h incubation at 25 degrees Celsius. {ECO:0000269|PubMed:11999400};,Q96VB6
4153,3.5,{ECO:0000269|PubMed:7640003};,Optimum pH is 3.5. {ECO:0000269|PubMed:7640003};,Q96W72
4154,7.0,{ECO:0000269|Ref.1};,Optimum pH is 7.0. {ECO:0000269|Ref.1};,Q96W96
4155,7.5,{ECO:0000269|PubMed:12010494};,Optimum pH is 7.5. {ECO:0000269|PubMed:12010494};,Q96WX4
4156,8.5,{ECO:0000269|PubMed:17407821};,Optimum pH is around 8.5. {ECO:0000269|PubMed:17407821};,Q96XN9
4157,4.5,More than 70% of the optimum activity remains at pH between 3 and 7. {ECO:0000269|PubMed:19690808};,Optimum pH is 4.5. More than 70% of the optimum activity remains at pH between 3 and 7. {ECO:0000269|PubMed:19690808};,Q96YZ3
4158,3.7,Active within a narrow range of acidic pH values (pH 3.3 to 4.0). {ECO:0000269|PubMed:25979886};,Optimum pH is 3.7. Active within a narrow range of acidic pH values (pH 3.3 to 4.0). {ECO:0000269|PubMed:25979886};,Q978S7
4159,5.0,;,Optimum pH is 5.0.;,Q97U94
4160,6.5,for ATPase activity. {ECO:0000269|PubMed:11807278};,Optimum pH is 6.5 for ATPase activity. {ECO:0000269|PubMed:11807278};,Q97UY8
4161,6.0,{ECO:0000269|PubMed:11790729};,Optimum pH is 6. {ECO:0000269|PubMed:11790729};,Q97W92
4162,8.0,{ECO:0000269|PubMed:15516590};,Optimum pH is 8.0. {ECO:0000269|PubMed:15516590};,Q97WG4
4164,9.2,Retains 66% of maximum activity at pH 8.6 and 57% of maximum activity at pH 10.0. {ECO:0000269|PubMed:16824480};,Optimum pH is 9.2. Retains 66% of maximum activity at pH 8.6 and 57% of maximum activity at pH 10.0. {ECO:0000269|PubMed:16824480};,Q988B7
4165,8.5,{ECO:0000269|PubMed:18216065};,Optimum pH is 8.5. {ECO:0000269|PubMed:18216065};,Q988C9
4166,4.5,Active from pH 4 to pH 5.5. {ECO:0000269|PubMed:19753119};,Optimum pH is 4.5. Active from pH 4 to pH 5.5. {ECO:0000269|PubMed:19753119};,Q99288
4167,5.5,{ECO:0000269|PubMed:19416976};,Optimum pH is 5.5. {ECO:0000269|PubMed:19416976};,Q9A0T3
4168,9.0,for reductive amination of pyruvate and pH 9.0-11.5 for oxidative deamination of alanine. {ECO:0000269|PubMed:11041346};,Optimum pH is 9.0 for reductive amination of pyruvate and pH 9.0-11.5 for oxidative deamination of alanine. {ECO:0000269|PubMed:11041346};,Q9AIK2
4169,10.1,{ECO:0000269|PubMed:14766574};,Optimum pH is 10.1. {ECO:0000269|PubMed:14766574};,Q9AJC6
4171,6.8,{ECO:0000269|PubMed:12138123};,Optimum pH is 6.8. {ECO:0000269|PubMed:12138123};,Q9AJE4
4173,7.0,"and 7.5. {ECO:0000269|PubMed:12619671, ECO:0000269|PubMed:12651123};","Optimum pH is between 7.0 and 7.5. {ECO:0000269|PubMed:12619671, ECO:0000269|PubMed:12651123};",Q9AQM4
4175,7.5,"{ECO:0000269|PubMed:11108716, ECO:0000269|PubMed:12527364, ECO:0000269|PubMed:12746542};","Optimum pH is 7.5. {ECO:0000269|PubMed:11108716, ECO:0000269|PubMed:12527364, ECO:0000269|PubMed:12746542};",Q9AVJ9
4176,7.0,"{ECO:0000269|PubMed:12746542, ECO:0000269|PubMed:12860386};","Optimum pH is 7.0. {ECO:0000269|PubMed:12746542, ECO:0000269|PubMed:12860386};",Q9AVK0
4177,5.5,- 7.5. {ECO:0000269|PubMed:11696374};,Optimum pH is 5.5 - 7.5. {ECO:0000269|PubMed:11696374};,Q9AVQ1
4179,7.9,at 25 degrees Celsius. {ECO:0000269|PubMed:15247403};,Optimum pH is 7.9 at 25 degrees Celsius. {ECO:0000269|PubMed:15247403};,Q9C5W3
4180,6.5,{ECO:0000269|PubMed:18547395};,Optimum pH is 6.5. {ECO:0000269|PubMed:18547395};,Q9C899
4181,6.3,;,Optimum pH is 6.3.;,Q9CID5
4183,9.5,{ECO:0000269|PubMed:11157238};,Optimum pH is 9.5. {ECO:0000269|PubMed:11157238};,Q9EX73
4184,7.5,{ECO:0000269|PubMed:16267294};,Optimum pH is 7.5. {ECO:0000269|PubMed:16267294};,Q9F131
4185,8.5,{ECO:0000269|PubMed:10194852};,Optimum pH is 8.5. {ECO:0000269|PubMed:10194852};,Q9F464
4186,8.5,{ECO:0000269|PubMed:10949312};,Optimum pH is 8.5. {ECO:0000269|PubMed:10949312};,Q9F466
4187,9.5,{ECO:0000269|PubMed:10919810};,Optimum pH is 9.5. {ECO:0000269|PubMed:10919810};,Q9FDS1
4188,7.0,{ECO:0000269|PubMed:15342621};,Optimum pH is 7.0. {ECO:0000269|PubMed:15342621};,Q9FI99
4189,5.5,at 30 degrees Celsius. {ECO:0000269|PubMed:12481102};,Optimum pH is 5.5 at 30 degrees Celsius. {ECO:0000269|PubMed:12481102};,Q9FIE8
4190,4.7,{ECO:0000269|PubMed:15181203};,Optimum pH is 4.7. {ECO:0000269|PubMed:15181203};,Q9FLG1
4191,5.5,{ECO:0000269|PubMed:15565288};,Optimum pH is 5.5. {ECO:0000269|PubMed:15565288};,Q9FMX3
4192,7.0,{ECO:0000269|PubMed:12795704};,Optimum pH is 7.0. {ECO:0000269|PubMed:12795704};,Q9FUB7
4195,6.8,{ECO:0000269|PubMed:14651609};,Optimum pH is 6.8. {ECO:0000269|PubMed:14651609};,Q9GPP8
4198,4.5,"{ECO:0000269|PubMed:15278289, ECO:0000269|PubMed:22783089};","Optimum pH is 4.5. {ECO:0000269|PubMed:15278289, ECO:0000269|PubMed:22783089};",Q9HEZ1
4200,5.5,Stable between pH 5.5 and 6.5. {ECO:0000269|PubMed:11523809};,Optimum pH is 5.5. Stable between pH 5.5 and 6.5. {ECO:0000269|PubMed:11523809};,Q9HFS9
4201,7.0,{ECO:0000269|PubMed:15251207};,Optimum pH is 7.0. {ECO:0000269|PubMed:15251207};,Q9HH07
4202,7.0,Active from pH 6 to 9. {ECO:0000269|PubMed:12801917};,Optimum pH is about 7.0. Active from pH 6 to 9. {ECO:0000269|PubMed:12801917};,Q9HJH3
4203,7.0,{ECO:0000269|PubMed:22481639};,Optimum pH is 7. {ECO:0000269|PubMed:22481639};,Q9HK58
4205,9.5,{ECO:0000269|PubMed:12029055};,Optimum pH is 9.5. {ECO:0000269|PubMed:12029055};,Q9I3S3
4207,8.0,"At pH 9.0 or above, only 30% activity is observed. {ECO:0000269|PubMed:21396954};","Optimum pH is 8.0. At pH 9.0 or above, only 30% activity is observed. {ECO:0000269|PubMed:21396954};",Q9I4W3
4208,8.5,{ECO:0000269|PubMed:18083812};,Optimum pH is 8.5. {ECO:0000269|PubMed:18083812};,Q9I4X3
4210,9.0,and 10. {ECO:0000269|PubMed:12644485};,Optimum pH is between 9 and 10. {ECO:0000269|PubMed:12644485};,Q9K4Y9
4212,6.2,{ECO:0000269|PubMed:34601806};,Optimum pH is 6.2. {ECO:0000269|PubMed:34601806};,Q9KJE7
4213,8.0,{ECO:0000269|PubMed:12420174};,Optimum pH is 8.0. {ECO:0000269|PubMed:12420174};,Q9KJE8
4214,6.2,{ECO:0000269|PubMed:34601806};,Optimum pH is 6.2. {ECO:0000269|PubMed:34601806};,Q9KJF1
4217,9.1,{ECO:0000269|PubMed:9028042};,Optimum pH is 9.1. {ECO:0000269|PubMed:9028042};,Q9KWN1
4219,7.5,Stable in the range of pH 5.0-8.0. {ECO:0000269|PubMed:11081795};,Optimum pH is 7.5. Stable in the range of pH 5.0-8.0. {ECO:0000269|PubMed:11081795};,Q9KWS4
4220,7.5,Stable in the range of pH 6.0-8.0. {ECO:0000269|PubMed:11081795};,Optimum pH is 7.5. Stable in the range of pH 6.0-8.0. {ECO:0000269|PubMed:11081795};,Q9KWS5
4221,7.0,;,Optimum pH is 7.0.;,Q9KX40
4222,7.5,Highly active from pH 6 to 8. {ECO:0000269|PubMed:10653753};,Optimum pH is 7.5. Highly active from pH 6 to 8. {ECO:0000269|PubMed:10653753};,Q9L4G1
4223,7.0,{ECO:0000269|PubMed:11029455};,Optimum pH is 7.0. {ECO:0000269|PubMed:11029455};,Q9L7P2
4224,7.0,{ECO:0000269|Ref.3};,Optimum pH is 7. {ECO:0000269|Ref.3};,Q9L9F1
4225,7.2,Active between pH 6.0 and 9.0. {ECO:0000269|PubMed:8513809};,Optimum pH is 7.2. Active between pH 6.0 and 9.0. {ECO:0000269|PubMed:8513809};,Q9LAP7
4226,7.5,{ECO:0000269|PubMed:12193632};,Optimum pH is 7.5. {ECO:0000269|PubMed:12193632};,Q9LBV3
4227,8.0,{ECO:0000269|PubMed:3170341};,Optimum pH is 8. {ECO:0000269|PubMed:3170341};,Q9LCB4
4230,7.4,{ECO:0000269|PubMed:26203119};,Optimum pH is 7.4. {ECO:0000269|PubMed:26203119};,Q9LES4
4231,6.5,{ECO:0000269|PubMed:19837870};,Optimum pH is 6.5. {ECO:0000269|PubMed:19837870};,Q9LFH3
4234,9.0,No activity at or below pH 7.5.;,Optimum pH is 9.0. No activity at or below pH 7.5.;,Q9LSQ4
4237,9.0,for the forward reaction and 8.0 for the reverse reaction. {ECO:0000269|PubMed:18599651};,Optimum pH is 9.0 for the forward reaction and 8.0 for the reverse reaction. {ECO:0000269|PubMed:18599651};,Q9M2E2
4238,9.5,{ECO:0000269|PubMed:10829033};,Optimum pH is 9.5. {ECO:0000269|PubMed:10829033};,Q9M4G3
4240,7.5,Active from pH 5.0 to 9.0.;,Optimum pH is 7.5. Active from pH 5.0 to 9.0.;,Q9MV14
4241,2.5,;,Optimum pH is about 2.5.;,Q9N2D2
4242,2.0,;,Optimum pH is about 2.;,Q9N2D3
4243,2.0,;,Optimum pH is about 2.;,Q9N2D4
4244,5.0,{ECO:0000269|PubMed:12552433};,Optimum pH is 5. {ECO:0000269|PubMed:12552433};,Q9N9H4
4245,9.5,{ECO:0000269|PubMed:11943069};,Optimum pH is 9.5. {ECO:0000269|PubMed:11943069};,Q9NA25
4246,2.0,{ECO:0000269|PubMed:10945248};,Optimum pH is 2.0. {ECO:0000269|PubMed:10945248};,Q9P358
4247,5.0,{ECO:0000269|PubMed:10642523};,Optimum pH is 5.0. {ECO:0000269|PubMed:10642523};,Q9P4W3
4248,4.0,{ECO:0000269|PubMed:10642523};,Optimum pH is 4.0. {ECO:0000269|PubMed:10642523};,Q9P4W4
4249,7.0,{ECO:0000269|PubMed:7640003};,Optimum pH is 7.0. {ECO:0000269|PubMed:7640003};,Q9P8J1
4252,6.8,{ECO:0000269|PubMed:18021254};,Optimum pH is 6.8. {ECO:0000269|PubMed:18021254};,Q9PPX6
4254,6.0,;,Optimum pH is 6.0.;,Q9R5V5
4255,7.0,Stable at pH 6.0 and about 80% of the enzyme activity remained between pH 7.0 and pH 8.0. {ECO:0000269|PubMed:10825545};,Optimum pH is 7.0. Stable at pH 6.0 and about 80% of the enzyme activity remained between pH 7.0 and pH 8.0. {ECO:0000269|PubMed:10825545};,Q9R9H8
4256,7.5,{ECO:0000269|PubMed:10589735};,Optimum pH is 7.5. {ECO:0000269|PubMed:10589735};,Q9RBG4
4257,9.0,;,Optimum pH is 9.0.;,Q9RBN6
4261,9.0,"At pH 9.5, retains more than 60% of its maximum activity. At pH 7.0 the relative activity is less than 10%. {ECO:0000269|PubMed:15608117};","Optimum pH is 9.0. At pH 9.5, retains more than 60% of its maximum activity. At pH 7.0 the relative activity is less than 10%. {ECO:0000269|PubMed:15608117};",Q9RME2
4262,9.3,{ECO:0000269|PubMed:10377098};,Optimum pH is 9.3. {ECO:0000269|PubMed:10377098};,Q9RQJ2
4263,8.0,{ECO:0000269|PubMed:10601858};,Optimum pH is 8. {ECO:0000269|PubMed:10601858};,Q9S1F9
4266,7.0,{ECO:0000269|Ref.1};,Optimum pH is 7.0. {ECO:0000269|Ref.1};,Q9SKC5
4267,5.4,"with 1-nitrocyclohexene as substrate. {ECO:0000269|PubMed:17945329, ECO:0000269|Ref.4};","Optimum pH is 5.4 with 1-nitrocyclohexene as substrate. {ECO:0000269|PubMed:17945329, ECO:0000269|Ref.4};",Q9SLN8
4268,6.5,{ECO:0000269|PubMed:10729615};,Optimum pH is 6.5. {ECO:0000269|PubMed:10729615};,Q9SPB1
4274,8.0,"{ECO:0000269|PubMed:10775423, ECO:0000269|PubMed:15186158};","Optimum pH is 8.0. {ECO:0000269|PubMed:10775423, ECO:0000269|PubMed:15186158};",Q9UR08
4276,5.5,;,Optimum pH is 5.5.;,Q9UUN9
4279,6.0,{ECO:0000269|PubMed:10760149};,Optimum pH is 6.0. {ECO:0000269|PubMed:10760149};,Q9UWQ4
4280,6.0,{ECO:0000269|PubMed:15356000};,Optimum pH is 6.0. {ECO:0000269|PubMed:15356000};,Q9UWY6
4281,7.4,Active within the pH range of 4.5-8.5. {ECO:0000269|PubMed:16495079};,Optimum pH is 7.4. Active within the pH range of 4.5-8.5. {ECO:0000269|PubMed:16495079};,Q9UYV8
4282,7.6,{ECO:0000269|PubMed:11872174};,Optimum pH is 7.6. {ECO:0000269|PubMed:11872174};,Q9VJG0
4283,7.5,{ECO:0000269|PubMed:9972264};,Optimum pH is 7.5. {ECO:0000269|PubMed:9972264};,Q9WX53
4284,9.0,{ECO:0000269|Ref.2};,Optimum pH is 9. {ECO:0000269|Ref.2};,Q9WXG7
4286,7.0,{ECO:0000269|PubMed:10074080};,Optimum pH is 7.0. {ECO:0000269|PubMed:10074080};,Q9WYB1
4287,6.3,at 60 degrees Celsius.;,Optimum pH is 6.3 at 60 degrees Celsius.;,Q9WYH8
4288,8.0,{ECO:0000269|PubMed:20677811};,Optimum pH is 8.0. {ECO:0000269|PubMed:20677811};,Q9X0I6
4289,7.3,{ECO:0000269|PubMed:14553940};,Optimum pH is 7.3. {ECO:0000269|PubMed:14553940};,Q9X1I0
4290,6.5,with beta-cyclodextrin as substrate. {ECO:0000269|PubMed:12127967};,Optimum pH is 6.5 with beta-cyclodextrin as substrate. {ECO:0000269|PubMed:12127967};,Q9X2F4
