prot_index,ph,note,ph_dependence,uniprot_id,min_max_diff,activity,reaction_type
2916,7.1,,"Optimum pH for protease activity is 7.1 (PubMed:11210524, PubMed:9872409). Nanocompartments are stable from pH 4-12, they reversibly disassemble at pH 1 and pH 13 (PubMed:27224728). {ECO:0000269|PubMed:11210524, ECO:0000269|PubMed:27224728, ECO:0000269|PubMed:9872409};",Q9WZP2,,1.0,
2921,8.0,,Very sensitive to pH. The enzyme activity rises 25-fold between pH 6 and 8. {ECO:0000269|PubMed:10388626};,Q9X519,,1.0,
2921,6.0,,Very sensitive to pH. The enzyme activity rises 25-fold between pH 6 and 8. {ECO:0000269|PubMed:10388626};,Q9X519,,0.04,
2927,9.5,,"Optimum pH for cob(III)alamin reductase activity is pH 9.5, no major effect of pH was seen on cob(II)alamin reductase activity between pH 7-10. {ECO:0000269|PubMed:20656910};",Q9XDM9,,1.0,
2947,6.5,,"Optimum pH is 6.5. Is extremely stable over a wide pH range: upon heating at 50 degrees Celsius for 60 minutes, the enzyme does not lose activity at pH 4.5-11.0. {ECO:0000269|PubMed:12529358};",Q9Y948,,1.0,
2947,4.5,,"Optimum pH is 6.5. Is extremely stable over a wide pH range: upon heating at 50 degrees Celsius for 60 minutes, the enzyme does not lose activity at pH 4.5-11.0. {ECO:0000269|PubMed:12529358};",Q9Y948,,0.9,
2947,11.0,,"Optimum pH is 6.5. Is extremely stable over a wide pH range: upon heating at 50 degrees Celsius for 60 minutes, the enzyme does not lose activity at pH 4.5-11.0. {ECO:0000269|PubMed:12529358};",Q9Y948,,0.9,
2962,8.2,,"Optimum pH is between 8 and 8.4 (PubMed:12379101). In the thioesterase domain, the size of the substrate channel increases with increasing pH (PubMed:12379102). {ECO:0000269|PubMed:12379101, ECO:0000269|PubMed:12379102};",Q9ZGI2,,1.0,
3018,8.0,,"Optimum pH is 8.0. Shows more than 60% of its maximum activity in the pH range of 7.0-9.5. 20% of the activity is retained at low pH range and at pH 10.5, while no catalytic activity is found at pH 5.0 or 10.5. {ECO:0000269|PubMed:27433797};",A0A0K2VM55,,1.0,
3018,7.0,,"Optimum pH is 8.0. Shows more than 60% of its maximum activity in the pH range of 7.0-9.5. 20% of the activity is retained at low pH range and at pH 10.5, while no catalytic activity is found at pH 5.0 or 10.5. {ECO:0000269|PubMed:27433797};",A0A0K2VM55,,0.6,
3018,9.5,,"Optimum pH is 8.0. Shows more than 60% of its maximum activity in the pH range of 7.0-9.5. 20% of the activity is retained at low pH range and at pH 10.5, while no catalytic activity is found at pH 5.0 or 10.5. {ECO:0000269|PubMed:27433797};",A0A0K2VM55,,0.6,
3020,7.4,also most stable ph,Optimum hemagglutination activity at pH 7.4. Retains its hemagglutination activity throughout pH range 3-10. This protein is most stable at pH 7.4. {ECO:0000269|PubMed:28546025};,A0A0P0E482,,1.0,
3023,5.0,,"Optimum pH is 5 with carboxymethyl cellulose as substrate. Retains 80% activity at pH 6, and about 50% at pH 7. Inactive at pH values below 4 and above 9. {ECO:0000269|PubMed:26741138};",A0A0U4EBH5,,1.0,
3023,6.0,,"Optimum pH is 5 with carboxymethyl cellulose as substrate. Retains 80% activity at pH 6, and about 50% at pH 7. Inactive at pH values below 4 and above 9. {ECO:0000269|PubMed:26741138};",A0A0U4EBH5,,0.8,
3023,7.0,,"Optimum pH is 5 with carboxymethyl cellulose as substrate. Retains 80% activity at pH 6, and about 50% at pH 7. Inactive at pH values below 4 and above 9. {ECO:0000269|PubMed:26741138};",A0A0U4EBH5,,0.5,
3023,3.9,,"Optimum pH is 5 with carboxymethyl cellulose as substrate. Retains 80% activity at pH 6, and about 50% at pH 7. Inactive at pH values below 4 and above 9. {ECO:0000269|PubMed:26741138};",A0A0U4EBH5,,0.0,
3038,6.6,,Activity is slightly enhanced at pH 6.6 and pH 6.0. Retains only 10% of its maximal activity at pH 7.6 and is inactive at pH 8.0. {ECO:0000269|PubMed:16391073};,A0A2C9EVE6,,1.0,
3044,6.5,,"Optimum pH is 6.5 in the synthesis direction, and more than 50% of the maximum activity is retained within the pH range of 5.5 to 8. In the phosphorolytic direction, the optimum is reached at pH 6. {ECO:0000269|PubMed:31405215};",A0A6C7EEG6,,1.0,
3108,6.0,,Activity is lost at pH 6. {ECO:0000269|PubMed:19780837};,A8KRL3,,0.0,
3142,7.0,,Optimum pH is approximately 7. Stable activity from pH 4.5 to 8.5. Retains more than 30% of activity at pH 9.0. {ECO:0000269|PubMed:32819592};,B2UQG6,,1.0,
3142,9.0,,Optimum pH is approximately 7. Stable activity from pH 4.5 to 8.5. Retains more than 30% of activity at pH 9.0. {ECO:0000269|PubMed:32819592};,B2UQG6,,0.3,
3150,4.5,,"Optimum pH is 5.0 with pNP-GlcNAc and 4.0 with pNP-GalNAc. Half maximal activity observed at pH 3.0 and 6.5 with pNP-GlcNAc and at pH 2.5 and 5.5 with pNP-GalNAc. Retains over 90% of its activity between pH 6.5-8.0 with pNP-GlcNAc, and between pH 6.0-7.5 with pNP-GalNAc. {ECO:0000269|PubMed:23602380};",B3EWR5,,1.0,
3180,7.4,,Optimum pH for hemagglutinating activity is 7.4. {ECO:0000269|PubMed:21210196};,C0HJR3,,1.0,
3186,5.0,,Optimum pH for hemagglutinating activity is between pH 5 and pH 7. Activity quickly decreases outside this range. {ECO:0000269|PubMed:26464029};,C0HK81,,1.0,
3186,7.0,,Optimum pH for hemagglutinating activity is between pH 5 and pH 7. Activity quickly decreases outside this range. {ECO:0000269|PubMed:26464029};,C0HK81,,1.0,
3186,4.0,,Optimum pH for hemagglutinating activity is between pH 5 and pH 7. Activity quickly decreases outside this range. {ECO:0000269|PubMed:26464029};,C0HK81,,0.25,
3186,8.0,,Optimum pH for hemagglutinating activity is between pH 5 and pH 7. Activity quickly decreases outside this range. {ECO:0000269|PubMed:26464029};,C0HK81,,0.5,
3186,10.0,,Optimum pH for hemagglutinating activity is between pH 5 and pH 7. Activity quickly decreases outside this range. {ECO:0000269|PubMed:26464029};,C0HK81,,0.25,
3190,6.0,,Optimum pH for hemagglutinating activity is 5-7 with activity decreasing quickly at higher or lower pH. {ECO:0000269|Ref.1};,C0HLR9,,1.0,
3191,4.8,,Optimum pH is 4.8 (PubMed:33892036). Active from pH 4 to 5 (PubMed:33892036). Activity is significantly reduced at pH 6 and is not observed at pH 7 (PubMed:33892036). {ECO:0000269|PubMed:33892036};,C0HLV0,,1.0,
3214,5.8,,Optimum pH is 5.8. Approximately 80% of activity retained after incubating the enzyme for 40 minutes in buffers ranging from pH 5.0 to pH 10.5. {ECO:0000269|PubMed:17914606};,C8WV58,,1.0,
3244,7.0,,Optimum pH is7.0. {ECO:0000269|PubMed:2499256};,D9PU00,,1.0,
3295,8.3,,"Optimum pH is 8.3 (in the presence of Tris-HCl). Active from 7.3-7.8 in the presence of other buffers. {ECO:0000269|PubMed:234422, ECO:0000269|PubMed:4813896, ECO:0000269|Ref.3};",G3XD12,,1.0,
3297,8.3,,"Optimum pH is 8.3 (in the presence of Tris-HCl). Active from 7.3-7.8 in the presence of other buffers. {ECO:0000269|PubMed:234422, ECO:0000269|PubMed:4813896, ECO:0000269|Ref.3};",G3XD67,,1.0,
3344,5.5,,Optimum pH is 5.5. Active from 2.5 to 7.5 with phytic acid as substrate. The optimum pH is shifted to more acidic values with 4-nitrophenyl phosphate as substrate. {ECO:0000269|PubMed:9925555};,O00085,,1.0,
3357,4.0,,"Optimum pH is 4.0. Highly stable at acid pH. Retains 100% of its activity after 90 minutes incubation at pH 4.5 and 45 degrees Celsius, and 95% of the initial activity is found after 15 days incubation at room temperature and pH 4.5. {ECO:0000269|PubMed:9720200};",O08342,,1.0,
3388,5.7,,Optimal pH is about 5.7.;,O32083,,1.0,
3410,1.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,O59632,,0.8,
3410,11.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,O59632,,0.8,
3426,7.7,,"Optimum pH is 8.0 in MOPS buffer at 30 degrees Celsius, 7.5 in 0.1 M potassium phosphate buffer at 30 degrees Celsius, and 7.4 in 20 mM potassium phosphate/2 mM DTT buffer at 30 degrees Celsius. Retains full activity in MOPS buffer between pH 6.5 and 10.0. Is irreversibly damaged below pH 6.5 in MOPS buffer, enzyme treated at pH 6.0 in MOPS buffer only regains 40% of its original activity after re-equilibration at pH 7.2. When treated at pH 5.2 or 10.1 in 20 mM potassium phosphate/2 mM DTT buffer activity is lost completely, but is recovered within 17 minutes following readjustment to pH 7.4. {ECO:0000269|PubMed:15068371, ECO:0000269|PubMed:17431803, ECO:0000269|PubMed:7918379};",O85078,,1.0,
3509,1.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,P13123,,0.8,
3509,11.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,P13123,,0.8,
3510,1.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,P13125,,0.8,
3510,11.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,P13125,,0.8,
3543,9.2,,Optimum pH for oxidative deamination is 9.2. Optimum pH for reductive amination is 8.5. {ECO:0000269|PubMed:22527040};,P29051,,1.0,oxidation
3543,8.5,,Optimum pH for oxidative deamination is 9.2. Optimum pH for reductive amination is 8.5. {ECO:0000269|PubMed:22527040};,P29051,,1.0,reduction
3557,7.5,,"Optimum pH is 7-8 (PubMed:1416986, PubMed:15703908). Active from pH 6 to pH 8.5 (PubMed:15703908, PubMed:18587571). {ECO:0000269|PubMed:1416986, ECO:0000269|PubMed:15703908, ECO:0000269|PubMed:18587571};",P32964,,1.0,
3575,1.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,P39476,,0.8,
3575,11.0,inferred,Highly stable from pH 0 to pH 12. {ECO:0000269|PubMed:27853299};,P39476,,0.8,
3673,7.6,,"Optimum pH for casein is 7.6 and philibertain g 1 retains more than 80% of maximum activity between pH 6.7 and pH 8.7, and 50% of maximum activity between pH 6.1 and pH 9.8. Optimum pH for PFLNA is 6.2-7.2 and philibertain g I retains more than 80% of maximum activity between pH 5.8 and pH 7.8, and 50% of maximum activity between pH 5.2 and pH 8.6. {ECO:0000269|PubMed:16328737};",P84789,,1.0,
3673,6.7,,"Optimum pH for casein is 7.6 and philibertain g 1 retains more than 80% of maximum activity between pH 6.7 and pH 8.7, and 50% of maximum activity between pH 6.1 and pH 9.8. Optimum pH for PFLNA is 6.2-7.2 and philibertain g I retains more than 80% of maximum activity between pH 5.8 and pH 7.8, and 50% of maximum activity between pH 5.2 and pH 8.6. {ECO:0000269|PubMed:16328737};",P84789,,0.8,
3673,8.7,,"Optimum pH for casein is 7.6 and philibertain g 1 retains more than 80% of maximum activity between pH 6.7 and pH 8.7, and 50% of maximum activity between pH 6.1 and pH 9.8. Optimum pH for PFLNA is 6.2-7.2 and philibertain g I retains more than 80% of maximum activity between pH 5.8 and pH 7.8, and 50% of maximum activity between pH 5.2 and pH 8.6. {ECO:0000269|PubMed:16328737};",P84789,,0.8,
3673,6.1,,"Optimum pH for casein is 7.6 and philibertain g 1 retains more than 80% of maximum activity between pH 6.7 and pH 8.7, and 50% of maximum activity between pH 6.1 and pH 9.8. Optimum pH for PFLNA is 6.2-7.2 and philibertain g I retains more than 80% of maximum activity between pH 5.8 and pH 7.8, and 50% of maximum activity between pH 5.2 and pH 8.6. {ECO:0000269|PubMed:16328737};",P84789,,0.5,
3673,9.8,,"Optimum pH for casein is 7.6 and philibertain g 1 retains more than 80% of maximum activity between pH 6.7 and pH 8.7, and 50% of maximum activity between pH 6.1 and pH 9.8. Optimum pH for PFLNA is 6.2-7.2 and philibertain g I retains more than 80% of maximum activity between pH 5.8 and pH 7.8, and 50% of maximum activity between pH 5.2 and pH 8.6. {ECO:0000269|PubMed:16328737};",P84789,,0.5,
3681,5.6,,Retains over 90% of its activity between pH 5.6 and 7.0. Retains 85% of its activity at pH 4.0 and 60% of its activity at pH 12.0. {ECO:0000269|PubMed:18395490};,P85978,,0.9,
3681,7.0,,Retains over 90% of its activity between pH 5.6 and 7.0. Retains 85% of its activity at pH 4.0 and 60% of its activity at pH 12.0. {ECO:0000269|PubMed:18395490};,P85978,,0.9,
3681,4.0,,Retains over 90% of its activity between pH 5.6 and 7.0. Retains 85% of its activity at pH 4.0 and 60% of its activity at pH 12.0. {ECO:0000269|PubMed:18395490};,P85978,,0.85,
3681,12.0,,Retains over 90% of its activity between pH 5.6 and 7.0. Retains 85% of its activity at pH 4.0 and 60% of its activity at pH 12.0. {ECO:0000269|PubMed:18395490};,P85978,,0.6,
3688,6.3,,"Optimum pH is 6.3 (Ref.1, PubMed:25043129). High activity and stability in the pH range from 5.0 to 8.0 (PubMed:24348183). {ECO:0000269|PubMed:24348183, ECO:0000269|PubMed:25043129, ECO:0000269|Ref.1};",P86837,,1.0,
3748,6.5,,Optimum pH for the reduction of 6-hydroxynicotinate is 6.5. Activity declines rapidly below pH 5.6. {ECO:0000269|PubMed:5767303};,Q0QLF7,,1.0,reduction
3750,9.0,,"Optimum pH is 9.0. 20% of maximum activity is seen at pH 5.0. Inactive below pH 5.0 and above pH 11.0, inactivation by acidic pH is reversible. {ECO:0000269|PubMed:8670095};",Q10721,,1.0,
3750,5.0,,"Optimum pH is 9.0. 20% of maximum activity is seen at pH 5.0. Inactive below pH 5.0 and above pH 11.0, inactivation by acidic pH is reversible. {ECO:0000269|PubMed:8670095};",Q10721,,0.2,
3750,11.1,,"Optimum pH is 9.0. 20% of maximum activity is seen at pH 5.0. Inactive below pH 5.0 and above pH 11.0, inactivation by acidic pH is reversible. {ECO:0000269|PubMed:8670095};",Q10721,,0.0,
3798,8.5,,"Optimum pH is 8.5-9.0 for sodium transport and 8.5 for lithium transport. Na(+)/H(+) antiporter activity is detected between pH 6.5 and 9.5, whereas Li(+)/H(+) antiporter activity is detected only above pH 7.5. {ECO:0000269|PubMed:16436066};",Q2XWL3,,1.0,
3837,6.7,,"Optimum pH is 6.7. At pH 6.7, glyceraldehyde is the predominant substrate, however at pH 7.5 the dehydrogenase exhibits activity preferentially towards the aliphatic aldehydes such as formaldehyde, acetaldehyde and propionaldehyde. {ECO:0000269|PubMed:10095793};",Q4J6M5,,1.0,
3838,6.7,,"Optimum pH is 6.7. At pH 6.7, glyceraldehyde is the predominant substrate, however at pH 7.5 the dehydrogenase exhibits activity preferentially towards the aliphatic aldehydes such as formaldehyde, acetaldehyde and propionaldehyde. {ECO:0000269|PubMed:10095793};",Q4J6M6,,1.0,
3855,5.5,,Optimum pH for intein splicing is 4.5-6.5. {ECO:0000269|PubMed:8269515};,Q51334,,1.0,
3857,11.0,,Optimum pH is above 10. {ECO:0000269|PubMed:8390467};,Q51739,,1.0,
3857,10.0,,Optimum pH is above 10. {ECO:0000269|PubMed:8390467};,Q51739,,0.5,
3857,8.0,,Optimum pH is above 10. {ECO:0000269|PubMed:8390467};,Q51739,,0.3,
3861,9.5,,Optimum pH is above 9. {ECO:0000269|PubMed:8300518};,Q53005,,1.0,
3872,10.5,,Optimum pH is above 10 (at 80 degrees Celsius). {ECO:0000269|PubMed:8390467};,Q56303,,1.0,
3893,9.0,,"Optimum pH is 9. The activity remained constant to pH 10.0. Below pH 9, the activity gradually declined, and the enzyme was inactive at pH 6 or below. {ECO:0000269|PubMed:16585745};",Q58806,,1.0,
3925,5.5,,Optimum pH is under 6.0. {ECO:0000269|PubMed:16844780};,Q5BCX8,,1.0,
3931,10.5,,"Optimum pH is 9.5-11.5 for the oxidation of either (R,R)-butane-2,3-diol or meso-butane-2,3-diol and around 6.5 for the reduction of (3R/3S)-acetoin. {ECO:0000269|PubMed:33763825};",Q5FA46,,1.0,oxidation
3931,6.5,,"Optimum pH is 9.5-11.5 for the oxidation of either (R,R)-butane-2,3-diol or meso-butane-2,3-diol and around 6.5 for the reduction of (3R/3S)-acetoin. {ECO:0000269|PubMed:33763825};",Q5FA46,,1.0,reduction
4022,8.0,,"Optimum pH is 8. No activity is detected at pH 4.0-5.0. At higher pH values, it shows rapid decrease in activity, although 50% of the relative activity is still detected at pH 9.0. It retains much residual activity after 30 minutes incubation at pH 4.0-8.0, indicating that CrtC is stable in both slightly alkaline and acid environments. {ECO:0000269|PubMed:21590288};",Q7X3G5,,1.0,
4037,6.0,,"Optimum pH is 6. The enzyme retains full activity at pH values from 5.5 to 7.5. After exposure to pH 4.5, the activity is reduced by 40%, and no residual activity is detected at pH values below 4.5 or above 7.5. {ECO:0000269|PubMed:12957891};",Q841V6,,1.0,
4042,4.75,,Optimal transport of histidine at pH 4.5-5. {ECO:0000269|PubMed:8618839};,Q84MA5,,1.0,
4111,8.5,,"Optimum pH is 8.5 for the forward reaction, and 6.6-7.3 for the reverse reaction. The half-maximal rate is observed at 6.8 for the forward reaction, and at 5.5-7.9 for the reverse reaction. {ECO:0000269|PubMed:8840516};",Q8T882,,1.0,oxidation
4111,7.0,,"Optimum pH is 8.5 for the forward reaction, and 6.6-7.3 for the reverse reaction. The half-maximal rate is observed at 6.8 for the forward reaction, and at 5.5-7.9 for the reverse reaction. {ECO:0000269|PubMed:8840516};",Q8T882,,1.0,reduction
4120,5.5,,"Optimum pH is below pH 6.0 with (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoic acid as substrate. {ECO:0000269|PubMed:9062129};",Q8W257,,1.0,
4172,9.5,,Optimum pH is above 9. {ECO:0000269|PubMed:11208796};,Q9AJS8,,1.0,
4196,3.0,,Optimum pH 3.0. Highly stable at acidic pH. {ECO:0000269|PubMed:10882727};,Q9GV16,,1.0,
4199,6.0,,"Optimum pH is 6.0. Retains over 95 percent activity in the pH range from 5.0 to 7.0, and 70 percent activity in the pH range from 4.0 to 8.0. {ECO:0000269|PubMed:11210150};",Q9HFA4,,1.0,
4199,5.0,,"Optimum pH is 6.0. Retains over 95 percent activity in the pH range from 5.0 to 7.0, and 70 percent activity in the pH range from 4.0 to 8.0. {ECO:0000269|PubMed:11210150};",Q9HFA4,,0.95,
4199,7.0,,"Optimum pH is 6.0. Retains over 95 percent activity in the pH range from 5.0 to 7.0, and 70 percent activity in the pH range from 4.0 to 8.0. {ECO:0000269|PubMed:11210150};",Q9HFA4,,0.95,
4199,4.0,,"Optimum pH is 6.0. Retains over 95 percent activity in the pH range from 5.0 to 7.0, and 70 percent activity in the pH range from 4.0 to 8.0. {ECO:0000269|PubMed:11210150};",Q9HFA4,,0.7,
4199,8.0,,"Optimum pH is 6.0. Retains over 95 percent activity in the pH range from 5.0 to 7.0, and 70 percent activity in the pH range from 4.0 to 8.0. {ECO:0000269|PubMed:11210150};",Q9HFA4,,0.7,
4218,10.5,,Optimum pH is about 10.5 for the oxidative deamination of meso-diaminopimelate and 7.5 for the reductive amination of L-2-amino-6-oxopimelate. The rate of the amination reaction declines markedly above pH 9.0. {ECO:0000269|PubMed:7430138};,Q9KWR0,,1.0,oxidation
4218,7.5,,Optimum pH is about 10.5 for the oxidative deamination of meso-diaminopimelate and 7.5 for the reductive amination of L-2-amino-6-oxopimelate. The rate of the amination reaction declines markedly above pH 9.0. {ECO:0000269|PubMed:7430138};,Q9KWR0,,1.0,reduction
4278,6.7,,Optimum pH for phosphorolysis of trehalose is 6.7. Stable between pH 6.0 and 7.0. {ECO:0000269|PubMed:12880768};,Q9UV63,,1.0,
4301,7.5,,Optimum pH is approximately 7.5. {ECO:0000269|PubMed:10224133};,Q9Z0S1,,1.0,
4534,5.0,,Optimal transport of arginine at pH 5. {ECO:0000269|PubMed:15377779};,O64759,,1.0,
4535,5.0,,"Optimum pH is 5. Retains at least 50% of its maximum activity between pH 4.5 and 8.0. Is not active at pH values below 4.5, while at least 35% of maximum activity is found in the pH range 8.5-11.0. {ECO:0000269|PubMed:10463183};",O69230,,1.0,
4535,4.5,,"Optimum pH is 5. Retains at least 50% of its maximum activity between pH 4.5 and 8.0. Is not active at pH values below 4.5, while at least 35% of maximum activity is found in the pH range 8.5-11.0. {ECO:0000269|PubMed:10463183};",O69230,,0.5,
4535,4.0,,"Optimum pH is 5. Retains at least 50% of its maximum activity between pH 4.5 and 8.0. Is not active at pH values below 4.5, while at least 35% of maximum activity is found in the pH range 8.5-11.0. {ECO:0000269|PubMed:10463183};",O69230,,0.0,
4535,8.0,,"Optimum pH is 5. Retains at least 50% of its maximum activity between pH 4.5 and 8.0. Is not active at pH values below 4.5, while at least 35% of maximum activity is found in the pH range 8.5-11.0. {ECO:0000269|PubMed:10463183};",O69230,,0.5,
